Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary,Ancestors
4266194,400009001,Autoimmune progesterone dermatitis/urticaria,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45768909,707443007,Autoimmune pulmonary alveolar proteinosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37110540,724809006,Autoimmune retinopathy,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4176595,428470000,Autoimmune sensorineural hearing loss,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4319304,95329006,Autoimmune skin disease,Clinical Finding,Standard,0,"1,701",Condition,SNOMED,1
4028065,128091003,Autoimmune thrombocytopenia,Clinical Finding,Standard,0,"1,285",Condition,SNOMED,1
4281109,66944004,Autoimmune thyroiditis,Clinical Finding,Standard,0,"3,223",Condition,SNOMED,1
4146124,427213005,Autoimmune vasculitis,Clinical Finding,Standard,0,763,Condition,SNOMED,1
36680582,778004006,Autoinflammation-PLCG2-associated antibody deficiency-immune dysregulation,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36676444,773333003,Autosomal systemic lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4059145,19719003,Benign lymphocytic infiltration of Jessner,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4142060,34250006,Benign mucous membrane pemphigoid,Clinical Finding,Standard,0,519,Condition,SNOMED,1
433279,267800008,Benign mucous membrane pemphigoid with no eye involvement,Clinical Finding,Standard,258,258,Condition,SNOMED,1
376189,76092003,Benign mucous membrane pemphigoid with ocular involvement,Clinical Finding,Standard,261,261,Condition,SNOMED,1
37209321,1.56863E+16,Bilateral rheumatoid arthritis of feet,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37209323,1.56873E+16,Bilateral rheumatoid arthritis of hands,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37209322,1.56872E+16,Bilateral rheumatoid arthritis of knees,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4262682,46459009,Brazilian pemphigus foliaceus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4299404,402442000,Brunsting-Perry type cicatricial pemphigoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4298692,77090002,Bullous pemphigoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4346976,239889005,Bullous systemic lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
43530808,609329007,Catastrophic antiphospholipid syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36716394,722386009,Celiac disease with epilepsy and cerebral calcification syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4081249,238928005,Chilblain lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4297653,402439006,Childhood bullous pemphigoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37110504,724767000,Chorea co-occurrent and due to systemic lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36687200,1.60985E+16,Chronic autoimmune hepatitis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4031099,109250009,Chronic bullous dermatosis of childhood,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4131128,127055007,Chronic cold agglutinin disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4130194,127056008,Chronic cold agglutinin disease associated with B-cell neoplasm,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4081248,238927000,Chronic discoid lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4318674,22098000,Chronic idiopathic autoimmune hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
318397,13172003,Chronic idiopathic thrombocytopenic purpura,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46273049,711526005,Chronic localized pemphigoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
3184561,2.288E+16,Chronic lupus nephritis,Clinical Finding,Standard,0,0,Condition,Nebraska Lexicon,1
4165240,41030002,Coccidioidomycosis with erythema multiforme,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4130193,127054006,Cold agglutinin disease due to Epstein-Barr virus infection,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4160887,398937006,Cold autoimmune hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4101899,193216006,Congenital and developmental myasthenia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4048655,230673001,Congenital end-plate acetylcholine receptor deficiency,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4048779,230677000,Congenital end-plate acetylcholinesterase deficiency,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4046356,230672006,Congenital myasthenia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135937,31848007,CREST syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4266527,62382002,CRST syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4324123,7119001,Cutaneous lupus erythematosus,Clinical Finding,Standard,0,118,Condition,SNOMED,1
4045728,230678005,Decrease of motor end-plate potential amplitude without acetylcholine receptor deficiency,Clinical Finding,Standard,0,0,Condition,SNOMED,1
42534841,1.07389E+15,Deformity of left foot co-occurrent and due to rheumatoid arthritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
42534839,1.07387E+15,Deformity of left hand co-occurrent and due to rheumatoid arthritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
42534840,1.07388E+15,Deformity of right foot co-occurrent and due to rheumatoid arthritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
42534838,1.07386E+15,Deformity of right hand co-occurrent and due to rheumatoid arthritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37110518,724782005,Demyelination of central nervous system co-occurrent and due to Sjogren disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37110517,724781003,Demyelination of central nervous system co-occurrent and due to systemic lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
140487,111196000,Dermatitis herpetiformis,Clinical Finding,Standard,316,316,Condition,SNOMED,1
36715420,721093000,Dianzani autoimmune lymphoproliferative disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4066824,200938002,Discoid lupus erythematosus,Clinical Finding,Standard,0,118,Condition,SNOMED,1
432919,79291003,Discoid lupus erythematosus of eyelid,Clinical Finding,Standard,118,118,Condition,SNOMED,1
4296505,403498005,Discoid lupus erythematosus of face,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4299824,403501005,Discoid lupus erythematosus of foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4296503,403496009,Discoid lupus erythematosus of genital mucous membranes,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4295303,403500006,Discoid lupus erythematosus of hands,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4295302,403499002,Discoid lupus erythematosus of lip,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45763765,700269001,Discoid lupus erythematosus of lower eyelid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4295182,403494007,Discoid lupus erythematosus of mucous membranes,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4295301,403495008,Discoid lupus erythematosus of oral mucosa,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4296504,403497000,Discoid lupus erythematosus of scalp,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45763818,700334001,Discoid lupus erythematosus of upper eyelid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4296506,403502003,Disseminated discoid lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4146936,309742004,Drug-induced autoimmune hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4222746,403629000,Drug-induced bullous pemphigoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4185596,414061000,Drug-induced cicatricial pemphigoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4301166,403632002,Drug-induced epidermolysis bullosa acquisita,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4177482,297942002,Drug-induced erythema multiforme,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4131919,127060006,"Drug-induced immune hemolytic anemia, hapten type",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4082917,18323000,"Drug-induced immune hemolytic anemia, immune complex type",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4000065,19307009,Drug-induced immune thrombocytopenia,Clinical Finding,Standard,0,682,Condition,SNOMED,1
4228798,403633007,Drug-induced linear IgA disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4198217,80258006,Drug-induced lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4263547,61458006,Drug-induced lupus erythematosus due to diphenylhydantoin,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4208241,54912002,Drug-induced lupus erythematosus due to hydralazine,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4119296,22888007,Drug-induced lupus erythematosus due to procainamide,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4066821,200907003,Drug-induced pemphigus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4301165,403631009,Drug-induced pemphigus foliaceus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4299976,403630005,Drug-induced pemphigus vulgaris,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4063581,201436003,Drug-induced systemic lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
43531175,608874000,Eaton Lambert syndrome with underlying malignancy,Clinical Finding,Standard,0,0,Condition,SNOMED,1
43530726,2.92991E+14,Eaton Lambert syndrome without underlying malignancy,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4237155,56989000,Eaton-Lambert syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4305666,82275008,Eosinophilic granulomatosis with polyangiitis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4297652,402435000,Eosinophilic spongiosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4270870,402436004,Eosinophilic spongiosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4081253,238943007,Eosinophilic spongiosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4297656,402450009,"Epidermolysis bullosa acquisita, Brunsting-Perry type",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4270874,402448001,"Epidermolysis bullosa acquisita, bullous pemphigoid-like",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4299405,402449009,"Epidermolysis bullosa acquisita, cicatricial pemphigoid-like",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4292374,402447006,"Epidermolysis bullosa acquisita, classical acral type",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4299406,402451008,"Epidermolysis bullosa acquisita, oral mucosal involvement",Clinical Finding,Standard,0,0,Condition,SNOMED,1
42539550,735599007,Erosion of joint surface co-occurrent and due to rheumatoid arthritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
132702,36715001,Erythema multiforme,Clinical Finding,Standard,728,728,Condition,SNOMED,1
42539147,762375006,Erythema multiforme caused by virus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45768805,707314000,Erythema multiforme co-occurrent with ulcer of oral mucous membrane,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4299674,403213004,Erythema multiforme due to malignancy,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4294562,402971008,Erythema multiforme due to mycoplasma infection,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46270026,1.23571E+14,Erythema multiforme minor,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4033361,238820002,Erythema multiforme of pregnancy,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4299823,403491004,Erythema multiforme-like lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4047122,22972008,"Erythema multiforme, dermal type",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4248562,73658009,"Erythema multiforme, epidermal type",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4314782,86563000,"Erythema multiforme, mixed dermal-epidermal type",Clinical Finding,Standard,0,0,Condition,SNOMED,1
436956,75331009,Evans syndrome,Clinical Finding,Standard,603,603,Condition,SNOMED,1
3173735,1.337E+16,Exacerbation os systemic lupus,Clinical Finding,Standard,0,0,Condition,Nebraska Lexicon,1
4200987,52661003,Extra-articular rheumatoid process,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4048654,230670003,Familial infantile myasthenia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
81097,57160007,Felty's syndrome,Clinical Finding,Standard,"1,811","1,811",Condition,SNOMED,1
4114444,201791009,Flare of rheumatoid arthritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4296502,403487009,Fulminating systemic lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4043730,230686005,Generalized myasthenia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4046355,230669004,Genetically determined myasthenia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37017048,713229006,Gingival disease co-occurrent and due to erythema multiforme,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37019030,713225000,Gingival disease co-occurrent and due to lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37397763,8.9681E+13,Glomerulonephritis co-occurrent and due to scleroderma,Clinical Finding,Standard,0,0,Condition,SNOMED,1
195289,50581000,Goodpasture's syndrome,Clinical Finding,Standard,710,710,Condition,SNOMED,1
4045753,230734005,Granulomatous angiitis of central nervous system,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4232076,353295004,Graves' disease,Clinical Finding,Standard,0,"1,373",Condition,SNOMED,1
37108817,1.37421E+14,Graves' disease in remission,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4095104,26151008,Graves' disease with acropachy AND with thyrotoxic crisis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4165874,479003,Graves' disease with pretibial myxedema AND with thyrotoxic crisis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4164770,40956001,Guillain-Barr?? syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4313581,86225009,Hapten type high affinity hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4196102,44206008,Hapten type low affinity hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
135215,21983002,Hashimoto thyroiditis,Clinical Finding,Standard,"3,223","3,223",Condition,SNOMED,1
4130012,237500008,Hashitoxicosis - transient,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4101602,191306005,Henoch-Sch?¢Ònlein purpura,Clinical Finding,Standard,763,763,Condition,SNOMED,1
433749,73397007,Heparin-induced thrombocytopenia,Clinical Finding,Standard,682,682,Condition,SNOMED,1
4009307,111588002,Heparin-induced thrombocytopenia with thrombosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4311256,86081009,Herpes gestationis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4060301,199127006,Herpes gestationis - delivered,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4058110,199128001,Herpes gestationis - delivered with postnatal complication,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4062926,199129009,Herpes gestationis - not delivered,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4102604,28664002,Herpes iris,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36674992,771145006,Herpetiform pemphigus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4239565,91623008,Hydroa herpetiformis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4100629,27538003,Hyperthyroidism with Hashimoto disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4295181,403492006,Hypertrophic type discoid lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4130018,237520009,Hypothyroidism due to Hashimoto's thyroiditis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4030047,237521008,Hypothyroidism due to TSH receptor blocking antibody,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4273847,6398009,Idiopathic chronic cold agglutinin disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4271197,62871001,Idiopathic paroxysmal cold hemoglobinuria,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4137430,32273002,Idiopathic thrombocytopenic purpura,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4292551,402717008,IgA pemphigus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36675057,771333006,"Immune dysregulation, inflammatory bowel disease, arthritis, recurrent infection syndrome",Clinical Finding,Standard,0,0,Condition,SNOMED,1
36717255,1.07433E+16,Immunoglobulin G4 related disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4252384,408539000,Insulin autoimmune syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4129525,237652003,Insulin resistance - type B,Clinical Finding,Standard,0,0,Condition,SNOMED,1
138500,5906000,Juvenile dermatitis herpetiformis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4030350,237824009,Juvenile Graves' disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4105021,193207007,Juvenile or adult myasthenia gravis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
35623823,766252004,Juvenile overlap myositis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4033499,238941009,Juvenile pemphigoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37209479,1.60417E+16,Juvenile rheumatoid arthritis of bilateral knees,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37204148,1.62086E+16,Juvenile rheumatoid arthritis of left knee,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37204149,1.62087E+16,Juvenile rheumatoid arthritis of right knee,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4193620,78946008,"Keratoconjunctivitis sicca, in Sj?¢Ògren's syndrome",Clinical Finding,Standard,0,0,Condition,SNOMED,1
35622353,763793004,Limbic encephalitis with contactin-associated protein-like 2 antibodies,Clinical Finding,Standard,0,0,Condition,SNOMED,1
35607961,763794005,Limbic encephalitis with leucine-rich glioma-inactivated 1 antibodies,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4344157,239886003,Limited lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4103019,299276009,Limited systemic sclerosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4317262,95330001,Linear IgA dermatosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4292372,402437008,Localized bullous pemphigoid of vulva,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4033498,238939008,Localized pemphigoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4055370,196137000,Lung disease with Sj?¢Ògren's disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4055640,196138005,Lung disease with systemic lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
255304,196133001,Lung disease with systemic sclerosis,Clinical Finding,Standard,"3,615","3,615",Condition,SNOMED,1
4078700,19267009,Lupus anticoagulant disorder,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4299106,77753005,Lupus disease of the lung,Clinical Finding,Standard,0,0,Condition,SNOMED,1
255891,200936003,Lupus erythematosus,Clinical Finding,Standard,"1,171","9,288",Condition,SNOMED,1
4033928,238926009,Lupus erythematosus and erythema multiforme-like syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4063427,200937007,Lupus erythematosus chronicus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4066825,200939005,Lupus erythematosus migrans,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4066480,200940007,Lupus erythematosus nodularis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45768793,707301001,Lupus erythematosus of oral mucous membrane,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4035795,15084002,Lupus erythematosus profundus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4066481,200941006,Lupus erythematosus tumidus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4066482,200942004,Lupus erythematosus unguium mutilans,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4299826,403513000,Lupus erythematosus-associated nail dystrophy,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4057084,19682006,Lupus hepatitis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4344399,239888002,Lupus panniculitis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4130853,126766000,Lymphoepithelial sialadenitis of Sj?¢Ògren's syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37397520,718175009,Macrophagic myofasciitis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4121112,234381003,Maternal autoimmune hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
